17.28,W
33.39,W
31.16,N
76.74,W
48.21,N
44.82,N
81.19,W
35.29,W
92.58,W
39.82,N
44.35,W
6.47,W
73.48,W
90.05,N
93.61,N
28.4,N
2.98,N
27.82,W
29.71,W
96.87,W
98.24,W
21.03,W
14.3,N
63.14,N
15.31,W
81.32,W
27.86,N
13.89,W
59.67,W
8.86,N
22.97,W
62.4,N
74.52,N
76.92,W
10.0,W
90.84,W
0.53,N
13.51,N
83.17,N
47.61,N
42.96,W
5.87,N
19.97,N
61.26,W
86.33,W
75.83,W
11.05,W
65.19,N
11.73,N
51.54,N
50.39,W
20.94,W
15.42,N
67.06,W
45.49,N
42.11,W
41.14,N
16.24,N
70.67,N
45.66,W
26.05,N
19.03,N
96.52,N
80.76,N
10.66,W
43.77,N
26.19,N
19.41,N
39.98,W
26.59,N
58.35,W
38.12,N
21.06,W
60.91,N
54.53,N
14.6,W
14.43,N
93.72,N
76.95,N
19.02,N
44.74,W
86.81,W
65.18,N
9.67,N
65.2,N
95.55,W
56.12,N
75.14,W
89.19,W
12.42,W
4.17,N
59.15,N
26.88,W
8.76,N
44.18,N
85.9,N
59.21,N
80.37,W
35.08,N
39.01,N
82.75,N
50.28,N
51.83,N
6.93,W
66.56,N
84.45,N
81.95,W
7.21,W
64.4,W
89.95,W
56.89,W
49.48,W
77.52,W
75.57,W
6.51,W
21.98,W
68.14,W
88.03,N
75.99,W
58.72,N
91.88,W
4.17,W
79.44,N
67.86,W
89.17,W
14.25,N
37.3,N
28.75,N
37.9,N
45.69,W
81.78,W
95.51,W
3.08,W
11.66,W
48.7,N
59.68,W
11.93,W
87.07,W
27.16,W
99.39,W
63.59,W
43.59,N
68.68,W
31.62,N
97.46,N
10.08,N
60.54,N
97.47,N
49.31,W
7.69,N
28.95,N
4.76,N
93.81,W
68.71,N
33.13,W
23.57,N
95.25,N
14.45,W
13.08,W
51.55,N
78.54,W
46.66,W
65.34,W
19.94,N
16.15,N
95.29,W
35.23,W
22.48,W
71.11,N
14.22,N
90.11,N
24.52,W
15.33,N
13.83,N
69.51,W
26.27,N
83.96,N
48.03,N
51.23,N
20.15,W
12.12,W
77.71,W
15.17,W
72.49,W
65.36,N
17.61,N
28.91,W
51.77,N
17.58,N
2.76,N
78.01,W
90.58,N
45.13,N
44.51,N
74.1,N
46.0,W
76.11,N
22.87,W
63.04,N
15.39,N
62.29,W
50.84,W
83.45,N
56.52,N
36.12,W
69.54,W
2.45,N
10.2,N
22.34,N
93.43,N
10.63,N
54.51,W
64.28,W
47.23,W
46.17,W
4.23,N
79.4,W
60.91,W
36.82,W
21.27,W
61.82,W
62.32,N
82.71,W
57.68,W
38.5,N
28.18,N
75.59,W
8.7,N
52.62,N
81.72,W
16.03,W
34.13,N
88.7,N
29.53,N
20.9,N
98.08,N
46.37,W
0.79,N
49.6,W
85.0,W
5.64,N
2.59,N
38.67,N
44.73,W
65.17,N
53.27,N
53.19,W
62.74,N
92.69,W
71.13,N
88.52,N
12.62,N
26.87,W
70.39,N
68.53,N
62.46,W
29.98,W
2.79,N
94.54,W
55.12,W
63.21,W
16.08,W
32.61,N
55.41,W
40.86,N
13.98,W
75.97,N
7.13,W
69.95,W
45.48,W
74.6,N
35.14,N
63.19,W
29.4,W
14.58,N
4.11,N
38.71,W
15.78,W
93.61,W
35.78,N
55.38,W
92.97,W
17.29,W
30.43,N
10.04,N
4.2,W
3.64,N
43.42,N
42.09,W
27.89,N
29.83,W
89.07,N
90.19,W
51.15,N
62.83,N
94.46,N
51.38,N
87.66,W
80.25,N
29.01,W
99.61,C
36.05,C
34.95,C
19.92,C
58.9,C
26.95,C
53.64,C
71.8,C
69.37,C
43.65,C
61.16,C
4.89,C
47.25,C
0.51,C
52.28,C
16.83,C
69.07,C
50.03,C
39.76,C
8.21,C
46.66,C
81.49,C
71.64,C
67.9,C
60.46,C
67.73,C
29.88,C
12.16,C
59.33,C
42.62,C
58.22,C
39.71,C
22.67,C
17.65,C
80.48,C
90.02,C
69.43,C
67.09,C
49.93,C
69.23,C
35.5,C
5.98,C
5.46,C
78.87,C
97.15,C
14.58,C
97.24,C
88.87,C
45.57,C
87.16,C
1.52,C
43.31,C
98.63,C
64.08,C
88.48,C
1.74,C
77.14,C
43.82,C
25.02,C
12.23,C
98.78,C
81.0,C
74.4,C
4.86,C
80.05,C
94.11,C
32.83,C
70.27,C
57.18,C
56.03,C
73.1,C
21.44,C
77.39,C
16.15,C
68.53,C
99.42,C
24.28,C
67.4,C
45.87,C
55.71,C
55.65,C
33.47,C
87.96,C
45.56,C
14.46,C
40.81,C
55.43,C
58.74,C
98.67,C
82.61,C
17.03,C
54.26,C
6.52,C
28.09,C
15.86,C
52.31,C
11.23,C
5.75,C
5.34,C
63.7,C
