20.31,W
25.45,W
79.23,N
33.64,N
53.72,N
69.35,N
97.5,N
78.77,W
79.63,W
90.89,W
30.63,N
76.15,W
81.09,N
99.14,W
5.98,N
84.76,W
75.22,N
4.48,W
81.84,W
2.75,W
24.65,N
11.61,W
31.43,W
61.94,W
54.1,W
57.51,N
5.01,W
46.66,N
51.32,W
70.14,W
83.97,W
88.83,N
88.2,N
63.42,N
3.89,N
76.96,W
79.84,N
32.9,N
7.67,W
36.73,N
56.05,W
78.82,W
61.07,W
34.0,N
26.51,N
60.81,W
93.96,W
80.08,W
63.09,W
50.28,W
26.89,N
62.45,W
95.63,N
17.01,W
95.44,N
79.81,W
10.97,W
40.42,W
22.7,N
85.08,W
21.99,N
13.7,W
53.32,W
33.91,W
61.87,N
88.97,W
62.26,N
15.32,N
36.92,W
59.49,W
28.98,N
56.74,W
51.39,W
22.79,N
20.81,N
9.98,N
65.59,W
26.03,N
72.73,N
46.52,W
6.62,N
16.12,W
44.56,W
2.37,W
26.8,N
70.92,N
93.07,W
79.87,N
3.47,N
59.03,N
53.75,N
90.85,W
0.66,N
49.33,N
16.43,W
11.21,W
1.15,W
39.98,N
96.31,N
50.64,W
11.11,W
14.78,N
74.97,N
41.75,W
60.52,N
48.29,W
54.72,W
37.1,W
20.97,N
64.03,W
82.55,W
1.99,N
60.96,N
20.72,N
27.6,N
85.24,N
91.98,W
50.03,N
49.91,W
64.83,N
86.93,N
46.61,N
75.12,W
40.42,N
56.24,W
47.31,W
72.97,N
27.37,W
57.88,N
44.88,W
48.55,N
37.48,N
21.45,W
54.8,W
40.73,N
70.55,N
7.94,N
8.87,W
17.86,W
49.96,W
13.08,N
33.51,W
82.41,N
14.48,N
21.28,W
3.62,W
18.55,N
52.41,N
83.96,N
93.27,N
85.71,W
33.9,N
34.14,W
58.61,N
53.25,W
83.63,W
20.46,N
42.12,N
4.77,W
12.85,N
22.76,W
51.73,N
14.51,W
45.62,N
45.44,W
83.06,W
97.99,N
90.6,N
67.94,N
12.19,N
17.41,N
15.37,N
7.2,W
60.47,N
34.18,N
75.64,W
9.17,N
73.48,N
58.57,W
71.04,W
72.85,N
22.51,W
66.69,W
79.0,W
85.1,N
10.72,N
69.37,W
87.72,N
42.37,W
64.27,N
62.4,N
27.51,N
84.1,W
31.01,N
90.36,N
54.66,N
66.21,N
34.67,N
15.34,N
33.6,W
68.93,W
28.36,N
14.21,N
9.7,W
88.0,W
30.23,N
99.8,N
30.87,W
40.09,W
2.4,W
86.99,W
30.39,N
9.77,W
55.18,N
86.71,N
31.21,W
75.63,W
82.15,N
90.89,N
95.54,W
36.29,W
93.75,W
1.24,N
19.49,N
3.32,W
79.03,W
68.86,W
62.89,N
50.43,N
21.55,W
60.54,N
91.61,N
67.56,N
24.39,N
9.82,W
6.14,N
66.66,W
29.02,N
78.1,W
65.3,N
12.54,W
60.34,W
78.58,W
90.86,W
50.77,W
71.56,N
14.41,N
9.64,W
56.28,N
34.5,N
20.57,W
22.54,N
58.24,N
80.9,N
53.3,N
11.25,N
35.77,W
84.65,N
71.5,N
57.81,N
64.45,N
18.46,N
11.39,N
30.54,W
50.35,W
9.3,N
72.71,N
90.64,W
77.98,N
88.4,N
70.46,N
4.44,N
3.6,N
35.96,W
39.15,N
31.82,W
84.58,N
45.68,W
78.7,N
39.81,W
13.25,N
89.25,W
86.54,W
18.78,W
62.63,N
44.58,N
11.05,N
86.51,W
24.99,W
39.37,W
49.06,W
48.46,W
66.05,N
19.98,W
94.54,W
68.29,W
32.53,W
24.54,N
43.17,N
90.6,N
19.25,C
24.65,C
98.8,C
12.61,C
32.03,C
81.67,C
11.26,C
90.79,C
82.94,C
87.33,C
55.24,C
12.37,C
96.07,C
78.79,C
90.53,C
57.65,C
65.31,C
74.57,C
85.6,C
0.25,C
21.23,C
54.02,C
84.92,C
12.32,C
58.89,C
51.31,C
23.58,C
6.4,C
23.85,C
89.57,C
56.66,C
7.46,C
55.19,C
81.83,C
2.82,C
38.28,C
86.62,C
26.81,C
80.62,C
93.13,C
97.08,C
25.46,C
31.88,C
38.51,C
82.89,C
26.95,C
48.97,C
37.17,C
97.06,C
17.37,C
58.38,C
61.01,C
41.27,C
30.59,C
51.61,C
54.03,C
45.92,C
99.07,C
91.62,C
96.36,C
38.31,C
90.7,C
74.69,C
11.5,C
22.95,C
87.25,C
12.71,C
57.45,C
7.77,C
75.53,C
24.58,C
71.5,C
75.79,C
38.39,C
93.61,C
55.7,C
26.32,C
60.47,C
52.76,C
72.87,C
34.36,C
33.98,C
28.51,C
14.92,C
2.32,C
5.05,C
91.44,C
47.68,C
94.58,C
47.53,C
62.37,C
61.8,C
84.92,C
6.33,C
43.69,C
48.58,C
49.82,C
32.54,C
81.34,C
50.42,C
