10.62,N
27.42,N
8.04,N
56.04,N
75.01,N
16.45,N
4.39,N
54.42,N
57.94,N
48.75,N
8.25,N
27.86,N
21.68,N
21.99,N
90.74,N
81.01,N
74.8,N
15.31,N
11.43,N
51.59,N
88.65,N
50.41,N
87.12,N
29.36,N
87.03,N
17.89,N
74.34,N
22.99,N
0.78,N
68.11,N
8.97,N
52.92,N
69.03,N
8.5,N
48.14,N
98.25,N
76.09,N
30.65,N
16.36,N
0.85,N
27.99,N
49.61,N
36.1,N
45.65,N
30.35,N
94.66,N
68.42,N
69.26,N
75.03,N
37.09,N
8.88,N
48.38,N
94.6,N
96.85,N
64.74,N
15.81,N
97.24,N
10.8,N
73.54,N
39.01,N
53.47,N
74.96,N
18.27,N
58.56,N
3.86,N
76.72,N
17.53,N
92.95,N
53.57,N
48.04,N
64.58,N
22.16,N
7.1,N
30.81,N
77.33,N
19.03,N
95.8,N
12.79,N
74.89,N
86.77,N
65.99,N
93.97,N
60.47,N
75.43,N
46.73,N
33.73,N
42.74,N
8.39,N
56.47,N
63.33,N
17.49,N
60.63,N
22.88,N
42.52,N
11.75,N
91.08,N
34.28,N
34.92,N
2.56,N
14.84,N
27.33,N
54.69,N
33.75,N
60.93,N
97.44,N
68.87,N
51.46,N
71.62,N
21.66,N
38.21,N
10.59,N
78.8,N
81.73,N
24.7,N
21.03,N
95.88,N
47.11,N
15.02,N
65.06,N
56.94,N
78.54,N
69.38,N
43.06,N
30.48,N
42.35,N
78.6,N
49.09,N
2.06,N
84.49,N
13.22,N
68.61,N
76.42,N
85.21,N
40.34,N
82.42,N
92.96,N
89.71,N
89.41,N
23.32,N
61.31,N
57.79,N
51.04,N
2.75,N
45.5,N
70.38,N
76.76,N
33.23,N
50.24,N
9.92,N
5.36,N
42.11,N
52.25,N
79.67,N
12.74,N
84.25,N
88.49,N
36.98,N
31.88,N
10.23,N
98.03,N
59.52,N
60.4,N
10.85,N
20.56,N
17.83,N
93.4,N
20.52,N
32.12,N
50.08,N
41.33,N
51.01,N
4.81,N
1.36,N
74.02,N
42.88,N
79.7,N
81.07,N
60.0,N
29.76,N
55.54,N
87.22,N
27.13,N
46.08,N
31.66,N
6.01,N
51.16,N
77.95,N
91.58,N
82.74,N
48.12,N
85.26,N
39.83,N
91.65,N
91.61,N
73.53,N
68.01,N
81.51,N
12.54,N
22.2,N
46.91,N
72.94,N
25.91,N
82.55,N
75.8,N
21.87,N
83.91,N
62.92,N
50.88,N
84.85,N
96.3,N
93.23,N
51.45,N
49.45,N
41.26,N
72.6,N
8.12,N
73.45,N
61.56,N
41.99,N
26.36,N
56.84,N
81.35,N
41.8,N
40.89,N
34.2,N
84.39,N
78.11,N
54.99,N
76.3,N
39.95,N
63.4,N
24.36,N
84.68,N
87.85,N
94.58,N
13.82,N
86.29,N
91.14,N
83.6,N
74.25,N
20.59,N
14.31,N
18.53,N
93.78,N
38.46,N
24.08,N
23.2,N
90.25,N
30.75,N
78.25,N
46.16,N
68.07,N
76.35,N
24.63,N
10.39,N
88.41,N
53.52,N
91.57,N
13.54,N
19.14,N
95.43,N
80.76,N
81.62,N
3.76,N
53.78,N
20.95,N
3.69,N
2.11,N
15.08,N
0.0,N
20.09,N
32.01,N
71.8,N
34.07,N
62.41,N
53.92,N
2.99,N
16.33,N
15.62,N
41.03,N
71.63,N
42.61,N
56.03,N
80.35,N
69.72,N
96.53,N
61.5,N
95.76,N
34.59,N
90.84,N
24.77,N
52.31,N
26.12,N
87.84,N
37.78,N
46.93,N
17.36,N
33.34,N
92.35,N
99.57,N
26.38,N
98.55,N
54.55,N
62.42,N
45.49,N
59.96,N
88.2,N
56.55,N
24.84,N
62.89,N
33.04,N
14.5,N
5.05,N
74.14,N
42.27,N
7.13,N
38.6,N
6.63,N
82.24,N
11.62,N
47.68,N
19.95,N
57.51,N
43.04,N
78.64,N
81.7,N
10.61,N
35.93,N
0.02,N
90.39,N
9.9,N
67.88,N
4.0,N
2.71,N
18.94,N
58.62,N
52.95,N
11.07,N
6.11,N
53.02,N
85.79,N
17.91,N
35.96,N
73.25,N
73.01,N
14.23,N
3.09,N
52.81,N
30.35,N
17.63,N
15.14,N
64.63,N
80.21,N
42.59,N
21.92,N
12.82,N
58.18,N
35.14,N
89.0,N
41.29,N
93.64,N
83.52,N
56.19,N
64.15,N
68.6,N
31.34,N
36.7,N
12.22,N
51.67,N
14.73,N
2.01,N
72.86,N
51.16,N
75.54,N
51.65,N
30.45,N
31.65,N
39.15,N
71.49,N
73.27,N
64.09,N
46.23,N
67.36,N
7.94,N
65.69,N
45.33,N
46.4,N
75.24,N
29.36,N
2.24,N
37.39,N
15.62,N
0.44,N
97.93,N
84.65,N
33.11,N
2.51,N
90.49,N
17.03,N
63.98,N
