7.27,N
19.56,N
56.18,N
74.53,N
54.82,N
93.52,N
8.36,N
97.88,N
76.96,N
46.31,N
48.92,N
10.63,N
93.78,N
21.84,N
11.19,N
20.78,N
93.75,N
20.48,N
20.85,N
96.43,N
65.96,N
5.28,N
19.32,N
82.86,N
75.87,N
5.65,N
15.04,N
68.1,N
44.21,N
1.35,N
42.09,N
16.78,N
21.52,N
62.4,N
20.13,N
18.58,N
2.3,N
84.3,N
88.38,N
66.48,N
63.25,N
53.93,N
51.57,N
25.06,N
90.88,N
91.35,N
66.72,N
61.17,N
14.7,N
70.78,N
22.3,N
55.81,N
43.53,N
86.41,N
15.79,N
2.1,N
60.91,N
37.76,N
74.83,N
40.52,N
19.55,N
42.58,N
64.91,N
18.28,N
37.34,N
8.72,N
97.83,N
44.12,N
20.11,N
69.61,N
25.19,N
40.12,N
10.86,N
66.02,N
42.86,N
77.82,N
29.32,N
44.69,N
23.71,N
98.18,N
97.44,N
41.13,N
70.89,N
51.53,N
2.76,N
22.05,N
63.67,N
0.49,N
32.08,N
87.2,N
49.31,N
4.98,N
69.95,N
70.84,N
68.87,N
67.2,N
41.03,N
62.26,N
78.5,N
2.71,N
