80.17,N
61.27,N
16.39,C
37.98,W
58.69,W
24.27,W
44.81,W
87.23,N
66.33,W
91.15,W
23.68,C
25.6,C
87.37,N
56.65,W
33.8,N
,
63.87,W
65.33,W
89.55,N
98.08,W
62.62,W
30.35,W
29.08,W
,
92.89,N
55.25,N
54.28,C
89.52,N
26.03,C
60.14,C
81.41,N
,
5.2,W
92.17,C
46.08,W
93.83,N
48.06,W
45.52,C
16.42,N
80.55,W
61.52,W
98.09,W
4.42,N
99.42,C
9.41,N
88.39,C
23.83,C
25.09,N
56.09,N
63.27,W
20.06,C
12.73,N
18.52,W
21.02,C
16.01,C
,
7.69,W
28.59,N
24.18,W
94.65,W
81.32,N
46.2,W
47.0,N
77.33,W
27.12,C
21.09,W
75.49,W
4.93,W
54.45,N
,
93.05,N
69.21,C
37.51,N
2.54,C
69.62,C
12.1,N
4.89,W
64.4,N
4.16,C
1.75,N
74.77,W
6.85,W
14.08,W
35.92,W
24.87,N
23.8,N
65.45,N
68.79,N
,
36.32,W
28.96,W
7.89,W
91.54,W
56.63,C
6.57,C
39.5,C
82.98,N
29.39,W
65.42,W
37.01,C
27.73,W
73.58,W
35.25,W
92.19,C
57.55,W
21.21,N
,
17.49,C
76.84,W
92.94,N
17.64,W
76.11,N
44.79,N
85.31,N
27.61,N
32.98,W
6.07,C
28.3,W
58.92,W
3.82,W
44.37,W
40.41,N
1.11,N
4.47,N
2.22,N
16.78,W
6.26,C
38.38,W
,
,
69.25,N
28.06,N
36.38,W
63.31,C
17.74,C
21.9,N
49.77,C
5.02,W
82.18,N
67.72,C
16.03,N
79.74,N
67.72,W
29.56,W
5.64,W
24.88,N
19.83,N
51.84,W
52.7,C
96.64,W
72.31,W
38.82,N
58.94,W
16.19,W
73.46,N
3.41,W
63.57,W
45.6,W
3.83,C
95.8,N
46.84,N
20.59,C
30.97,W
90.91,W
46.3,N
80.32,N
76.31,N
0.57,W
23.96,C
96.02,N
9.51,C
,
,
,
20.85,N
74.11,W
5.14,N
27.71,C
58.7,W
94.33,W
,
58.03,C
23.36,W
53.93,N
73.22,N
,
40.19,W
67.25,W
41.76,N
81.82,N
56.83,W
25.71,C
93.98,N
15.13,N
28.09,N
39.72,C
64.71,N
,
61.9,N
35.65,N
22.29,N
76.27,W
78.87,N
80.24,N
53.94,N
5.05,C
52.6,N
48.05,N
18.65,N
81.64,N
56.07,C
33.77,N
94.81,N
78.41,N
71.91,C
13.72,W
24.14,W
74.15,N
98.85,W
73.74,N
89.98,N
,
47.82,N
17.95,N
14.1,C
84.0,N
,
14.16,N
24.26,C
84.63,C
7.56,C
38.23,N
6.48,C
43.48,N
20.86,C
19.07,N
62.43,C
21.01,C
13.32,N
,
70.71,W
96.49,C
67.3,W
71.84,C
,
90.17,W
49.62,C
,
75.57,W
13.53,W
,
16.89,C
2.74,N
71.37,C
76.57,N
53.02,W
4.59,C
73.79,W
24.33,W
48.76,W
54.82,W
90.37,W
93.84,N
0.64,N
56.59,N
83.43,N
74.05,W
43.6,W
82.11,N
67.05,C
35.05,N
1.82,W
73.18,N
,
37.17,C
,
,
61.75,N
12.46,N
95.9,N
65.8,W
21.37,W
3.84,W
13.21,C
65.28,W
68.56,W
97.85,N
96.47,W
37.2,W
19.35,W
98.74,N
5.53,W
25.34,W
13.97,N
5.46,W
63.04,C
90.9,C
12.64,W
14.38,C
86.51,W
37.37,W
,
,
98.93,C
73.91,N
77.61,C
90.25,W
21.46,N
29.47,W
29.97,N
76.31,W
,
3.36,W
,
66.27,W
16.07,C
59.96,W
43.41,W
,
39.08,W
9.08,N
53.71,N
79.89,W
14.93,C
77.89,C
38.99,N
63.62,N
59.68,W
54.28,N
1.86,W
28.84,C
96.34,W
90.59,C
,
16.31,N
14.55,W
,
94.75,C
75.16,C
83.03,N
48.52,N
61.44,C
65.26,W
63.23,W
65.6,W
,
91.05,W
54.32,W
90.43,W
59.14,N
,
40.06,N
54.03,N
51.97,W
38.85,N
80.88,N
50.83,W
68.21,C
58.85,C
19.15,N
7.72,N
21.84,W
75.91,C
99.51,N
47.34,C
1.83,C
16.65,N
95.5,N
,
98.2,N
41.11,N
89.66,W
10.32,C
72.54,W
75.85,W
79.8,N
53.49,W
,
33.87,N
25.86,C
,
92.83,W
61.21,N
66.42,W
31.34,C
51.51,N
88.05,W
70.34,N
86.69,W
87.19,N
35.86,N
1.54,W
51.92,C
93.3,W
1.82,C
10.32,N
61.79,C
87.7,N
,
43.15,N
