7.37,N
17.18,N
52.4,W
11.83,W
79.43,W
63.58,W
85.3,W
22.23,W
22.14,N
97.87,W
34.49,W
91.38,N
11.54,W
62.6,N
44.92,N
94.3,W
38.7,W
74.33,N
24.05,W
27.1,N
51.11,N
51.1,W
96.11,N
82.4,N
35.75,N
19.46,N
14.19,W
99.31,W
91.36,W
38.63,N
79.49,N
18.42,W
77.0,W
30.18,N
5.01,W
32.19,N
48.7,N
0.21,W
34.48,W
90.53,W
72.15,N
69.95,W
35.61,N
16.27,W
57.12,N
65.68,N
81.11,N
7.68,W
11.68,W
66.42,N
20.61,N
31.25,W
79.99,N
90.48,W
65.98,W
34.07,N
83.76,N
6.09,N
87.74,N
5.34,W
18.47,N
37.61,W
45.17,W
33.15,W
28.71,N
63.16,N
88.73,N
52.25,N
36.76,N
52.51,W
37.23,W
84.59,W
85.03,W
2.94,W
88.04,W
5.78,W
5.11,N
36.77,N
48.81,W
96.04,N
11.71,W
45.12,N
36.96,N
17.13,N
58.99,W
52.32,W
64.28,N
5.61,N
74.88,N
39.82,N
55.21,N
28.74,N
80.23,N
80.87,W
6.16,N
35.01,N
82.65,N
54.22,W
57.24,W
23.55,W
89.11,W
82.74,W
31.15,N
5.44,W
62.48,N
93.56,N
26.84,N
97.26,W
17.86,N
18.09,W
62.51,N
39.92,W
61.53,N
28.39,W
20.01,W
3.61,N
3.56,N
48.43,N
76.8,N
17.96,W
53.05,N
22.95,N
11.41,N
60.48,W
92.53,W
95.46,N
4.51,W
57.47,N
5.72,N
35.2,N
46.22,W
68.14,W
96.08,N
1.24,W
85.9,N
54.17,W
80.76,W
53.47,N
44.48,N
57.55,W
76.11,N
67.79,N
68.77,N
23.48,W
59.26,W
97.76,N
91.24,N
72.1,W
14.21,N
38.82,W
72.62,N
78.58,W
62.96,N
72.81,W
92.93,W
74.1,W
97.16,N
56.04,N
74.04,W
9.54,W
59.12,N
26.71,W
72.48,N
52.72,W
57.36,N
14.67,W
29.51,W
81.54,W
73.42,W
99.42,W
17.75,N
63.66,W
94.27,N
67.36,W
31.64,W
60.83,N
31.37,W
57.07,W
95.77,W
13.95,W
17.9,N
9.04,W
54.12,W
19.47,N
39.65,N
91.93,W
98.2,N
85.23,N
31.14,W
56.63,W
16.59,N
67.38,N
31.13,N
43.41,N
70.67,W
0.21,N
95.88,W
22.69,W
85.94,N
92.87,W
10.96,C
71.87,C
15.23,C
44.38,C
40.77,C
61.18,C
41.87,C
20.39,C
5.6,C
75.06,C
21.79,C
51.21,C
9.81,C
20.4,C
64.55,C
51.75,C
81.68,C
73.26,C
77.78,C
3.21,C
8.29,C
88.37,C
61.96,C
24.81,C
38.13,C
47.31,C
93.67,C
92.45,C
58.74,C
10.98,C
94.86,C
85.07,C
12.7,C
22.36,C
6.94,C
31.9,C
18.84,C
68.88,C
9.46,C
75.98,C
50.54,C
71.76,C
14.48,C
2.7,C
54.49,C
2.05,C
36.6,C
57.5,C
66.46,C
57.1,C
66.04,C
46.62,C
82.58,C
80.04,C
69.14,C
53.96,C
53.86,C
69.16,C
28.88,C
3.74,C
20.77,C
98.31,C
76.93,C
25.68,C
81.98,C
32.17,C
54.17,C
4.95,C
25.13,C
0.59,C
40.61,C
70.74,C
55.18,C
53.21,C
60.04,C
52.92,C
5.71,C
25.93,C
60.23,C
69.93,C
15.05,C
59.86,C
69.16,C
26.45,C
70.55,C
25.43,C
94.38,C
89.62,C
55.9,C
44.82,C
87.07,C
95.46,C
67.98,C
28.35,C
7.58,C
98.94,C
47.71,C
81.68,C
2.32,C
35.71,C
25.19,F
59.7,F
95.89,F
18.46,F
32.62,F
7.7,F
11.72,F
34.44,F
61.92,F
3.37,F
86.32,F
45.24,F
28.32,F
47.07,F
82.94,F
66.34,F
35.56,F
99.96,F
18.17,F
84.39,F
13.82,F
86.83,F
33.41,F
62.53,F
28.8,F
65.46,F
62.1,F
80.98,F
33.12,F
35.95,F
8.79,F
86.51,F
81.81,F
76.22,F
75.13,F
47.87,F
17.73,F
42.81,F
58.88,F
47.9,F
64.11,F
14.2,F
46.36,F
20.33,F
59.83,F
58.13,F
83.83,F
48.2,F
4.32,F
0.64,F
88.25,F
40.81,F
21.08,F
11.68,F
22.0,F
14.89,F
49.72,F
85.76,F
60.11,F
68.33,F
51.57,F
87.97,F
62.37,F
29.89,F
42.11,F
12.81,F
61.52,F
58.54,F
45.67,F
74.1,F
66.89,F
76.1,F
35.42,F
46.96,F
88.66,F
32.3,F
43.67,F
52.06,F
10.44,F
31.75,F
42.22,F
60.59,F
79.03,F
10.83,F
99.07,F
60.95,F
84.36,F
76.87,F
97.4,F
37.47,F
37.16,F
58.0,F
33.46,F
91.21,F
18.86,F
79.43,F
97.62,F
14.45,F
88.93,F
0.65,F
