72.84,W
85.28,W
87.47,N
73.57,W
73.23,W
8.01,W
32.28,W
15.36,W
89.47,W
46.32,W
98.68,N
67.04,W
3.0,W
20.22,N
86.64,N
68.84,N
14.08,W
24.65,W
49.64,W
70.21,N
93.52,N
98.22,N
10.33,N
49.71,N
96.64,N
70.37,N
65.77,W
44.85,N
28.96,W
59.44,N
43.37,N
55.45,N
87.34,N
25.94,W
84.3,W
39.05,N
14.52,W
39.5,N
10.72,W
81.12,N
59.26,W
88.86,N
74.84,N
60.94,N
7.3,W
54.31,N
93.05,W
19.7,N
95.78,W
3.56,W
40.82,W
19.57,W
36.01,N
57.15,W
27.87,N
37.16,W
64.74,W
60.07,W
2.37,W
98.71,N
92.23,W
1.08,N
74.52,W
80.14,W
65.55,W
95.53,N
68.37,W
99.16,N
16.14,N
57.06,N
81.88,N
57.28,W
18.09,W
1.75,W
93.26,W
99.24,W
6.21,N
45.8,N
97.89,W
0.32,W
24.61,N
62.04,N
98.43,W
68.04,W
27.38,W
76.0,W
84.99,W
6.33,N
91.19,N
63.06,W
93.58,W
85.16,W
54.48,N
1.96,W
70.14,N
64.08,W
48.97,N
39.62,W
20.88,W
76.08,W
91.71,W
47.63,W
66.64,N
54.15,W
71.18,W
60.23,N
60.34,W
62.74,N
73.2,N
56.75,W
94.58,N
1.98,W
99.16,N
48.08,W
37.06,N
15.48,N
99.07,N
50.44,W
24.12,W
68.27,N
91.26,W
92.15,W
50.08,W
24.81,N
80.1,N
26.62,W
0.06,N
92.69,N
84.13,N
13.89,N
87.69,N
33.18,N
80.24,W
22.48,W
86.56,W
91.61,W
86.16,W
46.51,N
5.01,W
81.31,N
47.68,W
86.87,N
2.48,N
44.17,N
83.68,N
26.74,W
54.95,W
55.83,W
35.32,W
63.37,N
9.41,N
95.93,N
98.96,N
48.1,W
50.47,N
74.37,N
6.55,N
66.45,W
44.57,N
35.0,W
14.66,W
91.21,W
92.09,W
85.74,W
35.73,N
59.93,N
92.4,N
51.9,W
67.4,W
38.65,N
5.69,N
17.48,N
71.4,N
53.62,W
79.0,W
26.16,N
44.98,N
17.93,W
16.02,N
46.04,N
45.07,N
50.18,W
38.16,W
63.25,N
52.53,N
19.52,N
23.89,N
82.99,N
83.45,N
85.54,N
0.62,N
87.9,N
57.01,N
48.36,N
76.21,N
91.07,N
44.99,N
67.27,W
28.89,W
74.55,W
7.01,C
75.29,C
21.52,C
11.03,C
99.14,C
51.83,C
15.55,C
46.71,C
69.27,C
70.82,C
59.15,C
99.39,C
63.83,C
45.89,C
34.97,C
6.65,C
0.78,C
58.73,C
27.72,C
58.71,C
72.1,C
63.03,C
51.08,C
52.34,C
28.48,C
43.32,C
75.27,C
24.49,C
8.39,C
32.17,C
64.37,C
62.41,C
18.28,C
10.97,C
0.37,C
63.39,C
9.08,C
36.23,C
24.71,C
15.7,C
52.56,C
47.66,C
23.23,C
93.45,C
11.88,C
37.09,C
97.35,C
60.43,C
30.92,C
11.08,C
36.03,C
43.35,C
88.5,C
93.48,C
61.31,C
56.89,C
47.79,C
65.02,C
66.49,C
56.02,C
37.97,C
61.07,C
62.7,C
1.17,C
77.73,C
34.98,C
47.25,C
10.99,C
4.41,C
50.35,C
84.3,C
71.52,C
93.64,C
76.98,C
20.76,C
60.01,C
47.58,C
30.78,C
91.7,C
16.94,C
67.34,C
99.36,C
45.43,C
86.33,C
42.67,C
61.59,C
10.11,C
29.0,C
2.03,C
72.14,C
91.44,C
73.91,C
50.92,C
92.47,C
21.61,C
14.61,C
47.67,C
88.85,C
40.72,C
87.45,C
76.63,F
25.96,F
78.06,F
46.8,F
97.54,F
81.94,F
8.61,F
0.74,F
75.5,F
27.67,F
40.05,F
37.21,F
95.31,F
47.5,F
48.93,F
0.83,F
85.81,F
21.71,F
73.07,F
99.81,F
39.58,F
23.79,F
84.05,F
32.03,F
90.03,F
58.59,F
27.21,F
71.3,F
43.44,F
6.95,F
16.58,F
30.96,F
51.13,F
9.33,F
54.49,F
50.9,F
10.28,F
41.22,F
69.46,F
81.54,F
71.02,F
42.89,F
31.47,F
99.38,F
59.72,F
1.97,F
96.37,F
37.24,F
63.4,F
67.46,F
32.67,F
23.48,F
84.04,F
84.94,F
20.99,F
46.93,F
58.62,F
63.33,F
23.91,F
41.79,F
45.77,F
57.28,F
97.91,F
24.09,F
88.21,F
3.92,F
3.63,F
99.94,F
60.51,F
36.03,F
56.07,F
83.49,F
46.4,F
60.36,F
35.98,F
97.19,F
28.96,F
28.66,F
40.63,F
42.0,F
54.61,F
20.16,F
45.56,F
78.07,F
36.96,F
27.3,F
68.52,F
40.56,F
47.74,F
5.46,F
66.76,F
45.47,F
33.43,F
41.07,F
3.0,F
81.86,F
22.65,F
10.01,F
60.04,F
12.35,F
