47.56,N
50.51,N
64.5,N
98.56,N
41.1,N
67.06,N
13.2,N
60.65,N
87.33,N
67.27,N
27.11,N
43.48,N
61.33,N
2.41,N
89.17,N
21.08,N
34.44,N
70.02,N
88.71,N
82.1,N
94.78,N
7.2,N
42.65,N
98.68,N
74.91,N
72.37,N
13.05,N
50.88,N
45.44,N
68.61,N
65.57,N
0.31,N
95.86,N
97.32,N
35.92,N
11.57,N
30.35,N
34.04,N
67.14,N
60.6,N
79.16,N
72.41,N
98.13,N
89.66,N
51.5,N
63.77,N
28.12,N
66.31,N
18.66,N
23.29,N
82.74,N
98.9,N
98.95,N
40.16,N
61.6,N
80.91,N
87.03,N
23.09,N
91.89,N
36.89,N
27.88,N
40.57,N
97.5,N
19.29,N
7.04,N
87.27,N
39.9,N
60.08,N
89.81,N
41.86,N
89.37,N
86.49,N
11.04,N
42.15,N
31.56,N
64.69,N
62.22,N
50.71,N
78.82,N
21.97,N
68.52,N
67.44,N
50.88,N
23.0,N
81.1,N
12.68,N
95.32,N
43.48,N
40.99,N
33.82,N
12.49,N
95.87,N
32.16,N
82.16,N
82.16,N
70.46,N
13.39,N
32.21,N
50.18,N
41.87,N
80.78,N
28.43,N
64.2,N
45.01,N
58.71,N
79.35,N
62.98,N
69.61,N
47.47,N
7.44,N
5.09,N
74.23,N
0.97,N
26.69,N
45.29,N
81.0,N
51.26,N
49.53,N
33.57,N
44.15,N
74.64,N
24.7,N
42.09,N
14.92,N
46.16,N
75.26,N
65.84,N
88.48,N
91.9,N
36.24,N
35.75,N
76.74,N
35.82,N
23.15,N
75.14,N
81.01,N
71.67,N
28.58,N
11.23,N
51.62,N
8.08,N
51.35,N
25.08,N
54.05,N
94.68,N
18.01,N
63.74,N
75.6,N
26.37,N
12.28,N
97.81,N
93.86,N
61.44,N
6.17,N
30.78,N
38.7,N
49.99,N
89.81,N
39.04,N
37.92,N
39.83,N
63.53,N
65.31,N
34.85,N
6.39,N
65.02,N
52.23,N
3.0,N
91.05,N
78.52,N
82.72,N
48.57,N
80.69,N
88.24,N
83.64,N
33.58,N
2.02,N
95.43,N
19.04,N
20.31,N
21.51,N
76.72,N
75.53,N
71.15,N
5.98,N
33.58,N
43.44,N
58.71,N
68.48,N
72.14,N
39.44,N
50.64,N
25.68,N
88.69,N
47.48,N
87.28,N
58.49,N
3.51,N
44.76,N
55.91,N
56.68,N
39.38,N
1.6,N
78.62,N
27.48,N
63.47,N
93.58,N
46.99,N
61.08,N
46.24,N
95.29,N
39.21,N
41.13,N
94.49,N
37.14,N
62.68,N
40.91,N
22.14,N
96.6,N
31.96,N
47.32,N
62.42,N
63.7,N
20.15,N
38.85,N
40.64,N
49.54,N
59.57,N
62.99,N
75.52,N
95.67,N
18.71,N
22.98,N
32.68,N
99.85,N
47.86,N
74.55,N
46.41,N
57.98,N
70.76,N
87.96,N
28.92,N
62.89,N
37.01,N
32.75,N
44.02,N
54.97,N
84.53,N
16.11,N
90.71,N
60.52,N
51.43,N
70.63,N
33.59,N
5.79,N
86.27,N
15.65,N
21.84,N
79.41,N
55.38,N
56.63,N
84.72,N
82.35,N
99.96,N
90.85,N
60.28,N
2.39,N
50.51,N
42.46,N
64.92,N
27.32,N
46.94,N
39.57,N
43.2,N
76.25,N
99.63,N
6.45,N
20.12,N
80.97,N
59.97,N
3.49,N
87.31,N
67.55,N
88.77,N
55.29,N
95.07,N
30.44,N
77.37,N
64.11,N
1.22,N
40.67,N
8.85,N
27.09,N
43.49,N
10.64,N
10.39,N
18.68,N
7.97,N
47.07,N
69.88,N
40.8,N
20.37,N
15.48,N
15.43,N
12.63,N
45.13,N
55.48,N
70.94,N
21.82,N
60.78,N
8.02,N
9.52,N
58.76,N
80.88,N
30.74,N
36.36,N
80.43,N
54.53,N
12.64,N
52.22,N
27.07,N
1.56,N
80.5,N
5.94,N
66.83,N
53.32,N
29.26,N
61.48,N
30.75,N
24.32,N
35.95,N
4.39,N
18.9,N
47.93,N
8.77,N
75.91,N
26.17,N
8.65,N
21.19,N
20.96,N
53.26,N
71.78,N
87.87,N
18.77,N
3.26,N
62.59,N
97.73,N
2.36,N
80.7,N
58.73,N
31.55,N
80.3,N
81.35,N
74.76,N
51.56,N
76.45,N
95.55,N
5.63,N
30.28,N
63.61,N
6.12,N
37.76,N
31.47,N
11.42,N
85.52,N
40.45,N
33.54,N
49.93,N
57.79,N
29.81,N
87.39,N
97.45,N
92.96,N
69.4,N
6.64,N
62.64,N
68.53,N
86.09,N
74.1,N
24.43,N
21.87,N
94.26,N
74.74,N
93.54,N
32.94,N
11.79,N
72.97,N
56.99,N
8.55,N
73.68,N
49.77,N
11.76,N
39.98,N
71.97,N
17.17,N
44.48,N
25.37,N
19.52,N
7.59,N
10.06,N
