84.98,N
32.87,N
0.03,N
16.6,N
23.4,N
67.8,N
37.76,N
51.81,N
13.37,N
16.49,N
64.13,N
47.21,N
73.34,N
34.47,N
67.76,N
10.4,N
82.81,N
29.57,N
62.59,N
23.42,N
51.69,N
63.57,N
84.04,N
47.53,N
80.0,N
2.52,N
40.68,N
40.56,N
31.77,N
73.16,N
28.55,N
40.63,N
41.21,N
88.12,N
69.86,N
75.64,N
91.35,N
24.54,N
60.8,N
59.46,N
2.79,N
76.1,N
10.75,N
98.22,N
84.02,N
14.15,N
89.73,N
35.31,N
2.01,N
73.31,N
43.09,N
2.76,N
6.85,N
50.31,N
5.09,N
6.0,N
85.29,N
24.46,N
2.67,N
73.63,N
17.02,N
79.5,N
54.11,N
52.91,N
52.25,N
0.84,N
82.01,N
18.55,N
97.63,N
0.42,N
85.27,N
84.77,N
32.99,N
83.75,N
70.62,N
18.7,N
66.66,N
18.57,N
50.68,N
36.67,N
27.14,N
49.67,N
12.63,N
79.79,N
83.64,N
52.83,N
66.61,N
78.5,N
88.07,N
3.15,N
67.32,N
85.27,N
25.18,N
62.19,N
69.5,N
92.4,N
25.98,N
12.64,N
43.94,N
33.13,N
64.46,N
11.6,N
68.95,N
63.46,N
48.73,N
88.26,N
88.15,N
8.07,N
58.98,N
24.14,N
24.75,N
93.92,N
77.34,N
10.11,N
78.86,N
28.27,N
1.76,N
26.03,N
32.77,N
51.97,N
57.78,N
32.69,N
94.79,N
46.97,N
42.29,N
56.13,N
14.21,N
43.68,N
13.99,N
4.06,N
91.69,N
15.04,N
62.56,N
52.21,N
58.49,N
17.23,N
96.48,N
90.66,N
49.44,N
84.68,N
84.51,N
30.16,N
1.49,N
96.1,N
79.42,N
47.44,N
37.25,N
78.3,N
98.77,N
40.03,N
89.87,N
32.47,N
26.84,N
33.96,N
26.79,N
59.05,N
22.13,N
37.29,N
7.99,N
80.32,N
22.67,N
81.05,N
16.12,N
87.16,N
80.7,N
1.32,N
0.72,N
24.46,N
62.91,N
93.91,N
25.28,N
6.05,N
71.76,N
31.2,N
60.88,N
47.23,N
17.84,N
12.0,N
85.97,N
1.92,N
21.71,N
17.78,N
64.88,N
14.9,N
54.56,N
98.41,N
2.1,N
0.33,N
68.61,N
72.18,N
4.59,N
89.94,N
37.84,N
30.28,N
90.05,N
58.04,N
90.76,N
75.82,N
96.9,N
27.66,N
27.49,N
53.82,N
10.76,N
98.79,N
51.4,N
59.85,N
31.21,N
57.58,N
82.29,N
6.33,N
86.1,N
46.15,N
70.75,N
18.43,N
53.67,N
8.72,N
95.02,N
76.85,N
84.24,N
34.99,N
3.87,N
14.27,N
30.63,N
13.88,N
81.13,N
54.76,N
12.94,N
21.32,N
2.57,N
75.85,N
14.77,N
46.74,N
2.42,N
5.53,N
10.39,N
71.99,N
14.04,N
79.92,N
27.52,N
72.73,N
95.47,N
13.32,N
9.0,N
99.09,N
29.69,N
9.64,N
25.12,N
47.89,N
67.07,N
83.12,N
36.51,N
68.58,N
4.34,N
25.12,N
34.7,N
93.2,N
67.78,N
43.91,N
73.85,N
17.49,N
77.16,N
16.66,N
20.52,N
94.49,N
0.89,N
86.56,N
62.27,N
11.86,N
20.24,N
45.67,N
86.92,N
98.64,N
54.76,N
53.96,N
4.27,N
93.5,N
12.42,N
35.12,N
1.49,N
34.1,N
55.66,N
22.41,N
32.66,N
35.14,N
89.35,N
42.68,N
47.62,N
45.0,N
91.86,N
0.83,N
93.78,N
52.15,N
98.17,N
0.89,N
26.49,N
24.43,N
59.38,N
0.33,N
54.52,N
8.87,N
55.87,N
82.71,N
36.62,N
30.99,N
16.53,N
41.53,N
44.73,N
51.2,N
53.92,N
98.19,N
68.7,N
42.66,N
98.52,N
39.55,N
53.97,N
53.15,N
72.22,N
15.27,N
31.03,N
70.43,N
9.98,N
99.34,N
78.74,N
94.67,N
92.02,N
2.32,N
49.31,N
80.05,N
0.07,N
97.16,N
91.02,N
93.01,N
81.69,N
20.82,N
67.15,N
13.74,N
26.67,N
75.78,N
32.82,N
12.59,N
41.78,N
67.65,N
47.92,N
25.83,N
83.99,N
90.46,N
51.68,N
67.02,N
6.32,N
88.54,N
21.62,N
14.1,N
56.94,N
87.29,N
10.28,N
47.39,N
91.3,N
21.64,N
41.69,N
66.8,N
3.55,N
73.52,N
29.93,N
36.52,N
86.76,N
34.04,N
4.94,N
35.54,N
20.04,N
35.62,N
8.22,N
58.65,N
68.92,N
86.07,N
48.09,N
42.75,N
54.69,N
55.8,N
87.94,N
16.51,N
99.15,N
91.53,N
82.29,N
3.04,N
23.13,N
34.15,N
65.59,N
65.14,N
10.66,N
54.06,N
35.47,N
41.89,N
73.58,N
60.09,N
6.35,N
49.6,N
99.73,N
78.99,N
57.94,N
88.65,N
