62.01,N
47.14,N
87.92,N
66.54,W
82.04,N
22.96,N
36.12,N
24.91,W
61.85,N
29.93,W
62.17,N
5.29,N
37.9,N
45.02,N
82.81,W
27.99,N
85.5,N
94.1,W
41.01,W
22.21,N
64.41,W
27.59,W
52.45,W
2.94,W
18.32,N
29.05,N
79.51,N
71.1,N
87.08,W
50.84,W
45.23,W
9.44,N
91.1,N
69.21,N
35.32,N
37.81,W
43.6,N
4.35,N
84.39,N
19.06,W
3.81,W
65.3,W
28.25,N
70.78,N
62.27,N
39.36,N
86.18,W
2.76,W
25.09,N
86.98,N
7.78,N
4.05,W
20.65,W
98.25,W
49.13,W
39.88,W
62.96,N
91.08,W
1.14,N
69.4,W
10.58,W
66.41,N
37.2,W
53.7,W
57.19,N
91.33,W
94.09,W
50.95,N
20.8,W
9.42,W
39.74,N
36.31,W
80.52,W
95.88,N
54.88,W
35.88,N
24.47,W
47.55,N
66.83,W
54.55,N
33.6,N
63.81,W
58.81,N
8.77,W
39.59,W
72.86,W
31.72,W
83.25,N
35.37,N
33.74,N
45.94,N
11.88,W
51.85,W
33.54,W
75.15,N
96.6,N
27.43,W
72.51,N
12.34,W
8.85,W
53.92,N
97.08,N
44.1,N
34.58,N
73.43,W
56.9,N
4.6,W
15.3,W
49.84,W
29.81,W
88.93,N
91.37,W
98.16,W
21.69,W
81.59,W
55.73,W
3.03,N
90.81,N
93.63,N
20.42,W
28.59,W
33.67,N
75.15,W
76.51,W
81.8,N
46.48,N
62.5,W
12.17,N
5.82,N
94.01,W
11.32,W
2.92,N
50.32,W
84.02,W
88.58,N
13.55,N
30.3,N
58.61,N
58.32,N
53.95,W
67.51,W
5.24,W
52.37,N
6.24,W
26.74,W
39.89,N
0.6,N
8.16,W
51.03,N
36.53,N
69.36,N
78.64,N
35.85,N
95.95,N
89.48,W
46.28,N
87.17,N
26.3,W
28.58,W
74.24,W
41.18,W
50.82,W
8.42,N
76.21,N
84.26,W
65.21,W
42.5,N
94.16,N
35.71,W
53.43,N
67.57,N
7.39,W
74.27,W
61.27,N
78.76,W
4.66,N
45.14,W
42.72,N
47.71,N
32.81,N
0.56,W
35.48,N
37.19,W
68.29,W
76.23,W
17.79,N
53.58,N
6.25,W
13.0,N
69.8,W
94.54,W
55.59,N
66.3,N
4.92,N
52.15,N
33.14,W
79.63,N
24.08,N
86.47,N
17.21,W
58.33,C
53.01,C
77.19,C
99.32,C
90.12,C
44.85,C
81.59,C
25.0,C
16.45,C
96.48,C
21.39,C
47.3,C
94.16,C
30.29,C
1.29,C
49.21,C
50.46,C
59.61,C
41.2,C
77.41,C
7.16,C
5.98,C
0.55,C
62.82,C
35.05,C
89.2,C
33.82,C
27.81,C
2.43,C
35.85,C
80.65,C
96.53,C
38.35,C
62.31,C
20.53,C
9.41,C
33.47,C
64.31,C
93.18,C
7.52,C
8.5,C
56.73,C
93.0,C
52.86,C
28.19,C
77.7,C
66.96,C
27.04,C
14.41,C
72.32,C
17.3,C
82.36,C
50.08,C
28.79,C
76.72,C
42.53,C
76.29,C
36.42,C
41.37,C
3.67,C
34.8,C
70.69,C
59.61,C
82.55,C
78.1,C
19.56,C
93.58,C
23.53,C
57.82,C
28.67,C
35.88,C
34.43,C
47.33,C
7.34,C
43.95,C
4.8,C
92.22,C
58.15,C
85.53,C
87.51,C
30.74,C
52.31,C
32.44,C
63.64,C
5.51,C
62.63,C
2.21,C
86.93,C
77.34,C
73.3,C
26.37,C
37.88,C
60.95,C
15.87,C
77.4,C
42.57,C
14.19,C
31.96,C
50.81,C
34.03,C
7.59,F
21.12,F
5.15,F
7.67,F
18.08,F
70.73,F
5.33,F
16.83,F
24.01,F
99.6,F
54.95,F
37.19,F
93.82,F
15.89,F
38.72,F
83.13,F
10.46,F
52.21,F
23.37,F
16.55,F
53.01,F
53.68,F
82.6,F
59.6,F
9.16,F
62.36,F
53.24,F
38.65,F
12.47,F
45.1,F
93.18,F
62.97,F
62.99,F
91.44,F
77.85,F
37.02,F
91.74,F
46.41,F
20.98,F
86.12,F
3.34,F
34.53,F
60.77,F
87.71,F
12.39,F
87.72,F
35.04,F
76.72,F
57.21,F
68.36,F
22.54,F
71.66,F
50.76,F
92.58,F
5.01,F
6.45,F
24.15,F
39.27,F
11.35,F
87.78,F
87.61,F
37.37,F
47.92,F
63.18,F
86.96,F
60.02,F
38.45,F
6.0,F
32.85,F
62.2,F
17.56,F
52.68,F
29.88,F
62.23,F
98.58,F
52.98,F
72.56,F
45.39,F
72.72,F
9.5,F
68.65,F
59.86,F
14.81,F
9.91,F
14.51,F
15.9,F
66.49,F
33.19,F
90.2,F
88.13,F
89.19,F
59.72,F
79.47,F
56.19,F
34.24,F
51.75,F
98.75,F
56.36,F
57.38,F
58.66,F
