43.15,W
84.58,N
7.04,W
39.52,N
49.99,W
63.64,N
8.92,W
50.26,W
64.75,W
97.89,N
28.9,N
9.45,N
19.9,N
85.71,W
50.92,N
35.31,N
93.31,W
74.59,N
17.02,N
97.05,W
1.81,W
19.08,N
22.34,N
65.23,W
19.0,W
61.36,W
47.31,N
39.0,W
18.56,N
13.39,W
26.86,W
64.35,W
29.53,N
69.03,N
67.72,W
34.58,N
95.71,N
62.98,N
62.09,W
84.56,N
72.17,W
33.53,N
1.57,N
30.43,W
20.33,N
23.09,W
52.14,N
67.22,N
50.73,W
89.81,N
57.68,W
20.96,N
87.61,N
55.29,W
14.48,W
68.18,W
43.91,N
75.85,N
58.0,N
5.7,W
83.83,N
86.72,N
74.73,N
75.1,N
35.92,W
47.95,N
97.92,N
83.49,W
54.33,W
33.42,N
59.66,N
66.29,N
52.92,W
52.81,N
30.29,W
2.91,N
7.78,W
84.39,N
14.34,N
49.78,W
23.35,W
30.5,N
96.44,N
68.16,W
84.04,W
43.82,W
41.29,W
78.37,N
12.26,W
97.46,N
52.9,W
43.94,W
51.07,W
91.8,N
33.56,W
78.74,N
66.99,N
76.11,N
3.86,W
34.06,N
43.23,W
42.4,N
48.23,N
20.2,N
26.31,W
4.73,W
64.11,N
65.27,N
15.93,W
33.09,N
39.56,W
81.76,N
90.31,N
38.2,W
55.72,N
92.74,W
13.78,N
6.55,N
40.31,W
70.94,N
99.6,N
77.11,N
22.69,N
89.77,W
54.0,N
1.49,W
38.39,W
16.57,W
66.72,W
9.03,W
69.58,W
54.48,N
83.87,W
89.44,N
88.82,W
14.53,W
63.01,W
77.96,W
69.74,N
91.79,N
3.99,N
70.51,N
36.25,N
24.92,W
1.56,W
52.96,W
10.72,W
47.16,N
36.3,N
60.96,N
32.09,N
44.72,W
85.32,W
67.85,N
73.3,N
60.85,W
46.94,W
8.38,W
53.89,N
28.55,W
3.68,N
90.92,W
51.44,N
79.52,W
12.59,N
90.22,N
15.89,W
56.65,N
49.96,N
66.8,W
26.48,W
18.45,W
14.58,W
56.22,W
8.35,N
31.29,W
8.66,N
89.12,N
43.3,W
21.29,N
93.92,W
55.44,W
51.96,N
39.04,W
16.48,N
26.41,N
57.34,N
92.24,N
50.94,W
61.1,N
75.26,W
22.65,N
80.86,W
6.31,W
27.49,W
35.3,W
53.3,N
56.43,N
84.17,N
9.82,N
35.73,C
99.12,C
29.42,C
95.67,C
30.66,C
68.89,C
44.81,C
75.31,C
78.76,C
89.58,C
35.51,C
53.84,C
99.13,C
59.26,C
49.77,C
14.66,C
2.93,C
86.57,C
96.35,C
38.31,C
9.65,C
97.83,C
17.81,C
38.09,C
41.42,C
24.07,C
4.01,C
52.21,C
83.36,C
56.31,C
75.65,C
64.87,C
47.05,C
4.69,C
34.7,C
43.2,C
22.44,C
59.06,C
38.21,C
49.79,C
43.04,C
54.44,C
83.62,C
61.93,C
10.02,C
72.03,C
28.08,C
44.67,C
81.76,C
62.49,C
8.79,C
22.31,C
78.46,C
27.71,C
56.07,C
46.91,C
20.06,C
93.89,C
52.61,C
43.54,C
67.9,C
32.89,C
27.92,C
47.38,C
7.64,C
10.67,C
73.29,C
65.35,C
46.61,C
54.12,C
5.67,C
38.3,C
78.07,C
4.51,C
71.01,C
47.03,C
29.94,C
45.72,C
29.87,C
31.63,C
92.31,C
27.0,C
62.6,C
96.28,C
95.15,C
89.0,C
27.11,C
15.42,C
47.77,C
54.51,C
95.94,C
92.22,C
55.69,C
10.22,C
7.28,C
57.65,C
4.83,C
54.77,C
28.34,C
48.3,C
22.99,F
4.09,F
92.37,F
32.23,F
54.7,F
54.9,F
45.98,F
95.7,F
77.97,F
12.58,F
20.22,F
12.49,F
47.97,F
64.77,F
57.21,F
87.98,F
43.96,F
94.62,F
21.26,F
79.2,F
99.19,F
0.79,F
55.33,F
96.49,F
38.86,F
74.06,F
82.37,F
52.98,F
2.06,F
51.88,F
59.31,F
3.9,F
7.03,F
65.25,F
94.15,F
59.78,F
75.37,F
11.98,F
2.1,F
15.17,F
19.62,F
67.13,F
20.2,F
79.68,F
95.41,F
36.79,F
0.62,F
69.12,F
56.2,F
67.21,F
38.58,F
56.55,F
89.78,F
36.8,F
86.85,F
8.14,F
51.28,F
23.05,F
14.14,F
26.48,F
87.48,F
47.72,F
23.17,F
14.32,F
28.64,F
43.57,F
99.18,F
46.33,F
80.56,F
21.27,F
79.48,F
72.11,F
17.58,F
78.79,F
7.93,F
28.09,F
92.37,F
26.86,F
19.31,F
85.9,F
37.67,F
73.83,F
65.85,F
42.9,F
54.3,F
6.13,F
3.97,F
30.89,F
58.45,F
54.16,F
66.96,F
96.12,F
33.33,F
82.53,F
66.49,F
15.82,F
91.33,F
49.96,F
92.51,F
0.7,F
