33.31,W
28.88,N
10.27,N
38.72,W
31.41,N
2.93,W
30.48,N
71.81,N
36.94,W
55.66,N
76.22,N
19.87,N
33.19,W
81.79,N
98.4,W
3.0,W
73.65,N
23.84,N
72.45,W
20.2,N
25.34,N
33.68,N
32.64,N
73.52,N
67.03,N
86.11,N
78.59,N
67.66,N
18.78,N
51.6,W
76.74,W
88.63,W
45.62,N
13.8,N
24.55,W
64.92,N
90.13,N
64.75,N
16.93,W
9.41,W
81.92,W
66.66,N
62.63,N
72.4,W
19.05,W
92.42,N
1.75,N
12.48,W
11.37,N
60.08,N
88.57,N
51.36,N
54.79,N
35.34,W
51.11,N
40.82,W
39.97,N
64.76,N
42.66,N
41.85,W
37.75,C
2.81,C
61.27,C
63.7,C
91.09,C
96.12,C
49.28,C
50.27,C
91.68,C
53.15,C
37.96,C
54.35,C
45.64,C
85.43,C
13.88,C
31.64,C
12.33,C
96.32,C
36.13,C
56.17,C
15.06,F
57.21,F
39.02,F
30.35,F
14.04,F
64.56,F
6.01,F
78.19,F
80.28,F
12.64,F
38.88,F
82.64,F
62.34,F
2.13,F
61.14,F
45.39,F
93.31,F
47.2,F
77.74,F
29.39,F
